scenario,threshold,alerts,alert_rate,precision,recall,f1,fraud_amount_recall,missed_fraud_cost,residual_detected_fraud_cost,review_cost,friction_cost,total_proxy_cost
low,0.014000000000000002,1904,0.01486013986013986,0.4254201680672269,0.9608540925266904,0.5897342555515107,0.9859414760027178,1767.9249999999997,34939.527,1904.0,3282.0,41893.452000000005
low,0.015,1904,0.01486013986013986,0.4254201680672269,0.9608540925266904,0.5897342555515107,0.9859414760027178,1767.9249999999997,34939.527,1904.0,3282.0,41893.452000000005
low,0.016,1837,0.014337225274725274,0.43984757757212845,0.9584816132858838,0.6029850746268657,0.9859217422790603,1780.175,34935.852000000006,1837.0,3087.0,41640.02700000001
low,0.017,1837,0.014337225274725274,0.43984757757212845,0.9584816132858838,0.6029850746268657,0.9859217422790603,1780.175,34935.852000000006,1837.0,3087.0,41640.02700000001
low,0.018000000000000002,1837,0.014337225274725274,0.43984757757212845,0.9584816132858838,0.6029850746268657,0.9859217422790603,1780.175,34935.852000000006,1837.0,3087.0,41640.02700000001
low,0.019000000000000003,1637,0.012776286213786214,0.48869883934025654,0.9489916963226572,0.6451612903225806,0.9785681894216456,2658.6124999999997,34672.320750000006,1637.0,2511.0,41478.93325000001
low,0.02,1637,0.012776286213786214,0.48869883934025654,0.9489916963226572,0.6451612903225806,0.9785681894216456,2658.6124999999997,34672.320750000006,1637.0,2511.0,41478.93325000001
low,0.021,1637,0.012776286213786214,0.48869883934025654,0.9489916963226572,0.6451612903225806,0.9785681894216456,2658.6124999999997,34672.320750000006,1637.0,2511.0,41478.93325000001
low,0.022000000000000002,1637,0.012776286213786214,0.48869883934025654,0.9489916963226572,0.6451612903225806,0.9785681894216456,2658.6124999999997,34672.320750000006,1637.0,2511.0,41478.93325000001
low,0.023,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.024,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.025,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.026000000000000002,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.027000000000000003,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.028,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.029,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.030000000000000002,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.031,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.032,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.033,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.034,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.035,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.036000000000000004,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.037000000000000005,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.038,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.039,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.04,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.041,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.042,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.043000000000000003,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.044000000000000004,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.045,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.046,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.047,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.048,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.049,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.05,1390,0.010848526473526474,0.5683453237410072,0.9371293001186239,0.7075682937751904,0.9729963725469174,3343.899999999999,34466.734500000006,1390.0,1800.0,41000.63450000001
low,0.051000000000000004,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.052000000000000005,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.053000000000000005,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.054,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.055,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.056,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.057,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.058,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.059000000000000004,1375,0.010731456043956044,0.5738181818181818,0.9359430604982206,0.7114517583408476,0.9729496036218488,3354.232499999999,34463.634750000005,1375.0,1758.0,40950.86725
low,0.060000000000000005,1135,0.00885832917082917,0.6792951541850221,0.9145907473309609,0.7795753286147624,0.9599873099001067,4922.1675,33993.254250000005,1135.0,1092.0,41142.42175000001
low,0.061,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.062,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.063,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.064,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.065,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.066,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.067,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.068,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.069,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.07,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.07100000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.07200000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.07300000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.074,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.075,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.076,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.077,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.078,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.079,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.08,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.081,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.082,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.083,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.084,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.085,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.08600000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.08700000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.08800000000000001,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.089,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.09,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.091,1134,0.008850524475524476,0.6798941798941799,0.9145907473309609,0.779969650986343,0.9599873099001067,4922.1675,33993.254250000005,1134.0,1089.0,41138.42175000001
low,0.092,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.093,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.094,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.095,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.096,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.097,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.098,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.099,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.1,1069,0.00834321928071928,0.715622076707203,0.9074733096085409,0.8002092050209205,0.9568653471120332,5308.1275,33877.466250000005,1069.0,912.0,41166.59375000001
low,0.101,1015,0.007921765734265734,0.7467980295566502,0.8991696322657177,0.8159311087190527,0.9516864067489686,5933.619999999999,33689.8185,1015.0,771.0,41409.438500000004
low,0.10200000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.10300000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.10400000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.10500000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.106,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.107,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.108,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.109,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.11,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.111,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.112,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.113,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.114,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.115,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.116,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.117,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.11800000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.11900000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.12000000000000001,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.121,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.122,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.123,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.124,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.125,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.126,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.127,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.128,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.129,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.13,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.131,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.132,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.133,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.134,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.135,971,0.007578359140859141,0.7744593202883625,0.8920521945432978,0.8291069459757442,0.9460746181206541,6603.464999999998,33488.865,971.0,657.0,41720.329999999994
low,0.136,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.137,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.138,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.139,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.14,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.14100000000000001,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.14200000000000002,886,0.00691496003996004,0.8250564334085779,0.867141162514828,0.8455754771544245,0.9198725087434649,9695.9775,32561.111250000005,886.0,465.0,43608.08875000001
low,0.14300000000000002,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.14400000000000002,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.14500000000000002,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.146,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.147,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.148,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.149,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.15,836,0.006524725274725275,0.8660287081339713,0.8588374851720048,0.8624181060154854,0.914909959623486,10296.797500000002,32380.865250000006,836.0,336.0,43849.66275000001
low,0.151,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.152,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.153,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.154,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.155,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.156,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.157,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.158,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.159,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.16,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
low,0.161,821,0.006407654845154845,0.8757612667478685,0.8529062870699882,0.8641826923076923,0.9081766596269898,11089.515,32143.050000000007,821.0,306.0,44359.565
